source,traduction
Pending Emails,E-mails en attente
Pending Execution,Exécution en attente
Pending Jobs,Travaux en attente
Pending Principal: {0},Principal en attente : {0}
Pending principal amount for loan {0} is {1},Le montant principal en attente pour le prêt {0} est {1}
Pending processing,Traitement en attente
"Per Day
Shift Time (In Hours) * No of Workstations * No of Shift",
Per Unit Time in Mins,Temps par unité en minutes
Percent,
Percentage (%),Pourcentage (%)
Percentage Allocation should be equal to 100%,L'allocation en pourcentage doit être égale à 100%
Percentage you are allowed to order beyond the Blanket Order quantity.,Pourcentage au-delà duquel vous êtes autorisé à commander par rapport à la commande globale.
Percentage you are allowed to sell beyond the Blanket Order quantity.,Pourcentage au-delà duquel vous êtes autorisé à vendre par rapport à la quantité de commande globale.
Percentage you are allowed to transfer more against the quantity ordered. For example: If you have ordered 100 units. and your Allowance is 10% then you are allowed to transfer 110 units.,
Period Closed,Période fermée
Period Closing Entry For Current Period,Écriture de clôture de période pour la période en cours
Period Closing Voucher {0} GL Entry Cancellation Failed,
Period Closing Voucher {0} GL Entry Processing Failed,
Period Details,Détails de la période
Period End Date cannot be greater than Fiscal Year End Date,La date de fin de période ne peut pas être supérieure à la date de fin de l'exercice fiscal
Period Movement (Debits - Credits),Mouvement de période (Débits - Crédits)
Period Start Date cannot be greater than Period End Date,La date de début de période ne peut pas être supérieure à la date de fin de période
Period Start Date must be {0},La date de début de période doit être {0}
Period To Date,Période à ce jour
Period_from_date,
Periodic Accounting,Comptabilité périodique
Periodic Accounting Entry,Écriture comptable périodique
Periodic Accounting Entry is not allowed for company {0} with perpetual inventory enabled,
Periodic Entry Difference Account,
Permanently Discard {0}?,Rejeter définitivement {0} ?
Permission Inspector,Inspecteur de permissions
Permission Levels,Niveaux de permission
Permission Log,Journal des permissions
Permission Query,Requête de permission
Permission Type '{0}' is reserved. Please choose another name.,
Permissions Error,Erreur de permissions
Permissions are automatically applied to Standard Reports and searches.,
"Permissions are set on Roles and Document Types (called DocTypes) by setting rights like Read, Write, Create, Delete, Submit, Cancel, Amend, Report, Import, Export, Print, Email and Set User Permissions.",
Permissions at higher levels are Field Level permissions. All Fields have a Permission Level set against them and the rules defined at that permissions apply to the field. This is useful in case you want to hide or make certain field read-only for certain Roles.,
"Permissions at level 0 are Document Level permissions, i.e. they are primary for access to the document.",
Permissions get applied on Users based on what Roles they are assigned.,
Permitted Roles,Rôles autorisés
Persistent state storage for the script,
Personal Data Deletion Step,Étape de suppression des données personnelles
Phantom Item,
Phantom Item is mandatory,
Phone Ext.,Ext. téléphone
Phone Number {0} set in field {1} is not valid.,
Pick Serial / Batch,Choisir le numéro de série / lot
Pick Serial / Batch Based On,Choisir le numéro de série / lot selon
Pickup,Enlèvement
Pickup Contact Person,Personne de contact pour l'enlèvement
Pickup Date,Date d'enlèvement
Pickup Date cannot be before this day,
Pickup From,Enlèvement depuis
Pickup To time should be greater than Pickup From time,
Pickup Type,Type d'enlèvement
Pickup from,Enlèvement depuis
Pickup to,Enlèvement jusqu'à
Pink,Rose
Pipeline By,Pipeline par
Pivot,Tableau croisé
Places,Lieux
Plaid Link Failed,Échec du lien Plaid
Plaid Link Refresh Required,Actualisation du lien Plaid requise
Plaid Link Updated,Lien Plaid mis à jour
Plain Text,Texte brut
Planned Purchase Order,Bon de commande planifié
"Planned Qty: Quantity, for which, Work Order has been raised, but is pending to be manufactured.",
Planned Work Order,Ordre de travail planifié
Plans,Plans
Plant Dashboard,Tableau de bord de l'usine
Plant Floor,Atelier
Please Authorize OAuth for Email Account {0},Veuillez autoriser OAuth pour le compte e-mail {0}
Please Authorize OAuth for Email Account {},
Please Set Priority,Veuillez définir la priorité
Please Specify Account,Veuillez spécifier le compte
Please add 'Supplier' role to user {0}.,Veuillez ajouter le rôle 'Fournisseur' à l'utilisateur {0}.
Please add Operations first.,Veuillez d'abord ajouter des opérations.
Please add Request for Quotation to the sidebar in Portal Settings.,
Please add Root Account for - {0},Veuillez ajouter un compte racine pour - {0}
Please add atleast one Serial No / Batch No,Veuillez ajouter au moins un numéro de série / numéro de lot
Please add customer refund account in Loan Product,Veuillez ajouter le compte de remboursement client dans le produit de prêt
Please add partner FLGD Account for Loan Partner {0},
Please add partner Payable Account for Loan Partner {0},
Please add the Bank Account column,Veuillez ajouter la colonne Compte bancaire
Please add the account to root level Company - {0},Veuillez ajouter le compte à la société racine - {0}
Please add {1} role to user {0}.,Veuillez ajouter le rôle {1} à l'utilisateur {0}.
Please adjust the qty or edit {0} to proceed.,Veuillez ajuster la qté ou modifier {0} pour continuer.
Please attach CSV file,Veuillez joindre un fichier CSV
Please attach an image file to set HTML for Footer.,Veuillez joindre un fichier image pour définir le HTML du pied de page.
Please attach an image file to set HTML for Letter Head.,Veuillez joindre un fichier image pour définir le HTML de l'en-tête de lettre.
Please attach the package,Veuillez joindre le paquet
Please cancel and amend the Payment Entry,Veuillez annuler et modifier l'écriture de paiement
Please cancel payment entry manually first,Veuillez d'abord annuler manuellement l'écriture de paiement
Please cancel related transaction.,Veuillez annuler la transaction liée.
Please capitalize this asset before submitting.,Veuillez capitaliser cet actif avant de le soumettre.
Please check Process Deferred Accounting {0} and submit manually after resolving errors.,
Please check either with operations or FG Based Operating Cost.,
Please check if employee is on leave or attendance with the same status exists for selected day(s).,
Please check the error message and take necessary actions to fix the error and then restart the reposting again.,
Please check your email login credentials.,
Please check your email to confirm the appointment,
Please click Edit on the Workspace for best results,
"Please click on 'Export Errored Rows', fix the errors and import again.",
Please click on the following link and follow the instructions on the page. {0},Veuillez cliquer sur le lien suivant et suivre les instructions sur la page. {0}
Please contact any of the following users to extend the credit limits for {0}: {1},Veuillez contacter l'un des utilisateurs suivants pour étendre les limites de crédit pour {0} : {1}
Please contact any of the following users to {} this transaction.,
Please contact your administrator to extend the credit limits for {0}.,Veuillez contacter votre administrateur pour étendre les limites de crédit pour {0}.
Please contact your system manager to install correct version.,
Please create Landed Cost Vouchers against Invoices that have 'Update Stock' enabled.,
Please create a new Accounting Dimension if required.,
Please create purchase from internal sale or delivery document itself,Veuillez créer l'achat depuis le document de vente ou de livraison interne lui-même
"Please delete Product Bundle {0}, before merging {1} into {2}",
Please delete the field from {0} or add the required doctype.,
Please disable workflow temporarily for Journal Entry {0},Veuillez désactiver temporairement le flux de travail pour l'écriture de journal {0}
Please do not book expense of multiple assets against one single Asset.,
Please enable Use Old Serial / Batch Fields to make_bundle,
Please enable atleast one Social Login Key or LDAP or Login With Email Link before disabling username/password based login.,
Please enable only if the understand the effects of enabling this.,
Please enable pop-ups,Veuillez activer les fenêtres contextuelles
Please enable {0} in the {1}.,Veuillez activer {0} dans {1}.
Please enable {} before continuing.,
Please enable {} in {} to allow same item in multiple rows,
Please ensure that the {0} account is a Balance Sheet account. You can change the parent account to a Balance Sheet account or select a different account.,
Please ensure that the {0} account {1} is a Payable account. You can change the account type to Payable or select a different account.,
